benchmark,variant,pass_order,flags,wat_size,wasm_size,runs,warmup_runs,p25_ms,median_ms,p75_ms,result
rt03-loop-summation,unroll-4,unroll-tail-inline,"--unroll-factor=4 --pass-order=unroll,tail,inline",14738,678,5,1,19.80562550306786,19.999619995360263,20.638215501094237,200010000
rt03-loop-summation,unroll-4,tail-inline-unroll,"--unroll-factor=4 --pass-order=tail,inline,unroll",14738,678,5,1,19.98030250251759,20.16712899785489,20.531397000013385,200010000
rt03-loop-summation,unroll-4,tail-unroll-inline,"--unroll-factor=4 --pass-order=tail,unroll,inline",14738,678,5,1,19.685833496623673,20.049298997037113,20.209629998134915,200010000
rt03-loop-summation,unroll-8,inline-unroll-tail,"--unroll-factor=8 --pass-order=inline,unroll,tail",17322,719,5,1,19.981810000899713,20.08482499513775,20.525250998616684,200010000
rt03-loop-summation,unroll-8,inline-tail-unroll,"--unroll-factor=8 --pass-order=inline,tail,unroll",17322,719,5,1,19.720839998626616,20.04697399388533,21.30839450546773,200010000
rt03-loop-summation,unroll-8,unroll-inline-tail,"--unroll-factor=8 --pass-order=unroll,inline,tail",17322,719,5,1,19.832890000543557,20.03641899500508,20.505515502009075,200010000
rt03-loop-summation,unroll-8,unroll-tail-inline,"--unroll-factor=8 --pass-order=unroll,tail,inline",17322,719,5,1,20.010345004266128,20.07107000099495,21.07840549433604,200010000
rt03-loop-summation,unroll-8,tail-inline-unroll,"--unroll-factor=8 --pass-order=tail,inline,unroll",17322,719,5,1,19.975525996414945,20.04740400298033,20.813728508073837,200010000
rt03-loop-summation,unroll-8,tail-unroll-inline,"--unroll-factor=8 --pass-order=tail,unroll,inline",17322,719,5,1,20.19336150260642,20.291641994845122,20.68200350186089,200010000
rt03-loop-summation,tail-off,inline-unroll-tail,"--tail=off --pass-order=inline,unroll,tail",14738,678,5,1,19.69684950017836,20.111966994591057,20.658966503106058,200010000
rt03-loop-summation,tail-off,inline-tail-unroll,"--tail=off --pass-order=inline,tail,unroll",14738,678,5,1,20.11290899827145,20.555156996124424,20.730460491904523,200010000
rt03-loop-summation,tail-off,unroll-inline-tail,"--tail=off --pass-order=unroll,inline,tail",14738,678,5,1,19.66154000547249,20.15661500627175,20.418160493136384,200010000
rt03-loop-summation,tail-off,unroll-tail-inline,"--tail=off --pass-order=unroll,tail,inline",14738,678,5,1,20.0715874962043,20.372506987769157,20.723347501188982,200010000
rt03-loop-summation,tail-off,tail-inline-unroll,"--tail=off --pass-order=tail,inline,unroll",14738,678,5,1,19.898983497114386,20.064412005012855,20.837911499256734,200010000
rt03-loop-summation,tail-off,tail-unroll-inline,"--tail=off --pass-order=tail,unroll,inline",14738,678,5,1,19.849043499561958,20.54791001137346,20.872785506071523,200010000
rt03-loop-summation,combo-inline-unroll,inline-unroll-tail,"--unroll-factor=4 --no-inline --pass-order=inline,unroll,tail",14738,678,5,1,19.813080500171054,20.195510995108634,20.923344003676903,200010000
rt03-loop-summation,combo-inline-unroll,inline-tail-unroll,"--unroll-factor=4 --no-inline --pass-order=inline,tail,unroll",14738,678,5,1,19.67011900705984,20.410178010934032,20.61115450487705,200010000
rt03-loop-summation,combo-inline-unroll,unroll-inline-tail,"--unroll-factor=4 --no-inline --pass-order=unroll,inline,tail",14738,678,5,1,19.545072500477545,20.042800999362953,20.871942993835546,200010000
rt03-loop-summation,combo-inline-unroll,unroll-tail-inline,"--unroll-factor=4 --no-inline --pass-order=unroll,tail,inline",14738,678,5,1,19.31511500151828,19.999408003059216,22.308895000605844,200010000
rt03-loop-summation,combo-inline-unroll,tail-inline-unroll,"--unroll-factor=4 --no-inline --pass-order=tail,inline,unroll",14738,678,5,1,19.509664503857493,19.94930401269812,20.049143000505865,200010000
rt03-loop-summation,combo-inline-unroll,tail-unroll-inline,"--unroll-factor=4 --no-inline --pass-order=tail,unroll,inline",14738,678,5,1,19.905648492567707,20.264466002117842,20.714520498586353,200010000
rt04-stride-heavy-loop,baseline,inline-unroll-tail,"--pass-order=inline,unroll,tail",18845,754,5,1,19.959325007221196,20.240490994183347,20.84372800163692,24450418
rt04-stride-heavy-loop,baseline,inline-tail-unroll,"--pass-order=inline,tail,unroll",18845,754,5,1,19.998388997919392,20.265439001377672,20.80211699649226,24450418
rt04-stride-heavy-loop,baseline,unroll-inline-tail,"--pass-order=unroll,inline,tail",18845,754,5,1,19.897766498615965,20.445393995032646,20.68965299258707,24450418
